Sale_ID,Date,Store,Product,Units_Sold,Unit_Price,Category,Total_Sale
620,2025-02-27 18:00:00,Aylesbury,Fish Flakes,4,68.6,Dog,274.4
621,2025-02-27 13:00:00,Buckingham,Dry Dog Food,2,40.36,Rodent,80.72
622,2025-02-27 09:00:00,Oxford,Cat Litter,8,44.48,Cat,355.84
623,2025-02-27 08:00:00,Aylesbury,Fish Flakes,2,48.02,Rodent,96.04
624,2025-02-27 18:00:00,Aylesbury,Flea Shampoo,7,25.77,Dog,180.39
625,2025-02-28 12:00:00,Buckingham,Cat Litter,7,58.31,Fish,408.17
626,2025-02-28 18:00:00,Oxford,Wet Cat Food,7,44.12,Rodent,308.84
627,2025-02-28 09:00:00,Milton Keynes,Dry Dog Food,7,59.21,Dog,414.47
628,2025-02-28 15:00:00,Aylesbury,Cat Litter,4,7.02,Fish,28.08
629,2025-02-28 17:00:00,Oxford,Aquarium Filter,8,56.86,Dog,454.88
630,2025-02-28 12:00:00,Oxford,Dry Dog Food,5,66.68,Rodent,333.40000000000003
631,2025-02-28 16:00:00,Buckingham,Fish Flakes,2,8.26,Bird,16.52
632,2025-02-28 11:00:00,Milton Keynes,Flea Shampoo,3,8.22,Cat,24.660000000000004
633,2025-02-28 11:00:00,Milton Keynes,Wet Cat Food,2,26.45,Cat,52.9
634,2025-03-01 12:00:00,Buckingham,Bird Seed,6,43.19,Rodent,259.14
635,2025-03-01 14:00:00,Buckingham,Bird Seed,5,25.23,Fish,126.15
636,2025-03-01 17:00:00,Oxford,Bird Seed,2,38.65,Rodent,77.3
637,2025-03-01 19:00:00,Aylesbury,Aquarium Filter,2,13.31,Fish,26.62
638,2025-03-01 20:00:00,Aylesbury,Cat Litter,6,17.27,Dog,103.62
639,2025-03-01 09:00:00,Aylesbury,Dry Dog Food,8,66.98,Dog,535.84
640,2025-03-01 12:00:00,Milton Keynes,Rabbit Hutch,7,68.08,Cat,476.56
641,2025-03-01 13:00:00,Oxford,Flea Shampoo,6,79.45,Cat,476.70000000000005
642,2025-03-01 10:00:00,Milton Keynes,Cat Litter,1,45.87,Dog,45.87
643,2025-03-01 15:00:00,Milton Keynes,Rabbit Hutch,3,21.7,Bird,65.1
644,2025-03-01 11:00:00,Aylesbury,Aquarium Filter,1,35.68,Bird,35.68
645,2025-03-01 08:00:00,Milton Keynes,Dog Chew Toy,3,26.37,Fish,79.11
646,2025-03-02 15:00:00,Aylesbury,Bird Seed,7,76.05,Cat,532.35
647,2025-03-02 09:00:00,Oxford,Rabbit Hutch,6,23.54,Bird,141.24
648,2025-03-02 17:00:00,Buckingham,Fish Flakes,8,45.09,Rodent,360.72
649,2025-03-02 08:00:00,Oxford,Flea Shampoo,4,73.11,Rodent,292.44
650,2025-03-02 16:00:00,Oxford,Dog Chew Toy,6,49.97,Rodent,299.82
651,2025-03-02 19:00:00,Buckingham,Cat Litter,7,70.73,Dog,495.11
652,2025-03-02 13:00:00,Aylesbury,Hamster Wheel,4,68.99,Dog,275.96
653,2025-03-02 14:00:00,Milton Keynes,Dog Chew Toy,1,15.76,Cat,15.76
654,2025-03-02 19:00:00,Oxford,Hamster Wheel,4,68.37,Dog,273.48
655,2025-03-02 13:00:00,Aylesbury,Dog Chew Toy,1,26.8,Bird,26.8
656,2025-03-03 15:00:00,Buckingham,Dog Chew Toy,3,36.87,Dog,110.60999999999999
657,2025-03-03 12:00:00,Aylesbury,Fish Flakes,5,39.04,Fish,195.2
658,2025-03-03 11:00:00,Oxford,Cat Litter,4,34.88,Rodent,139.52
659,2025-03-03 15:00:00,Milton Keynes,Wet Cat Food,3,27.77,Rodent,83.31
660,2025-03-03 09:00:00,Aylesbury,Cat Litter,8,37.68,Bird,301.44
661,2025-03-03 09:00:00,Milton Keynes,Dog Chew Toy,4,62.52,Fish,250.08
662,2025-03-03 09:00:00,Buckingham,Aquarium Filter,2,37.6,Rodent,75.2
663,2025-03-03 16:00:00,Oxford,Bird Seed,6,51.29,Dog,307.74
664,2025-03-04 18:00:00,Buckingham,Aquarium Filter,8,64.83,Cat,518.64
665,2025-03-04 11:00:00,Aylesbury,Rabbit Hutch,7,18.09,Bird,126.63
666,2025-03-04 17:00:00,Milton Keynes,Hamster Wheel,3,46.95,Fish,140.85000000000002
667,2025-03-04 08:00:00,Oxford,Dry Dog Food,1,48.33,Rodent,48.33
668,2025-03-04 08:00:00,Oxford,Fish Flakes,4,68.71,Dog,274.84
669,2025-03-04 17:00:00,Oxford,Rabbit Hutch,1,28.36,Cat,28.36
670,2025-03-04 10:00:00,Buckingham,Wet Cat Food,2,70.93,Rodent,141.86
671,2025-03-04 11:00:00,Buckingham,Rabbit Hutch,6,21.28,Cat,127.68
672,2025-03-04 14:00:00,Oxford,Dog Chew Toy,7,38.38,Bird,268.66
673,2025-03-04 12:00:00,Buckingham,Fish Flakes,6,55.55,Bird,333.29999999999995
674,2025-03-04 17:00:00,Buckingham,Dog Chew Toy,7,42.37,Dog,296.59
675,2025-03-05 20:00:00,Buckingham,Wet Cat Food,8,30.91,Fish,247.28
676,2025-03-05 19:00:00,Milton Keynes,Aquarium Filter,3,35.47,Dog,106.41
677,2025-03-05 16:00:00,Oxford,Bird Seed,3,36.62,Dog,109.85999999999999
678,2025-03-05 09:00:00,Oxford,Fish Flakes,2,33.27,Bird,66.54
679,2025-03-05 19:00:00,Oxford,Dog Chew Toy,2,21.01,Fish,42.02
680,2025-03-05 10:00:00,Oxford,Aquarium Filter,6,50.93,Rodent,305.58
681,2025-03-05 13:00:00,Oxford,Bird Seed,6,43.54,Dog,261.24
682,2025-03-06 19:00:00,Aylesbury,Cat Litter,4,33.94,Dog,135.76
683,2025-03-06 14:00:00,Buckingham,Hamster Wheel,6,69.28,Bird,415.68
684,2025-03-06 11:00:00,Milton Keynes,Rabbit Hutch,8,50.92,Bird,407.36
685,2025-03-06 09:00:00,Buckingham,Flea Shampoo,7,64.35,Rodent,450.44999999999993
686,2025-03-06 17:00:00,Aylesbury,Hamster Wheel,2,78.9,Bird,157.8
687,2025-03-06 20:00:00,Aylesbury,Wet Cat Food,8,59.06,Bird,472.48
688,2025-03-06 18:00:00,Buckingham,Dry Dog Food,5,44.05,Cat,220.25
689,2025-03-07 08:00:00,Oxford,Fish Flakes,6,53.87,Bird,323.21999999999997
690,2025-03-07 18:00:00,Aylesbury,Rabbit Hutch,8,60.92,Dog,487.36
691,2025-03-07 15:00:00,Buckingham,Aquarium Filter,8,54.05,Fish,432.4
692,2025-03-07 20:00:00,Aylesbury,Dog Chew Toy,5,61.47,Fish,307.35
693,2025-03-07 16:00:00,Oxford,Wet Cat Food,8,46.93,Fish,375.44
694,2025-03-07 20:00:00,Buckingham,Aquarium Filter,5,53.43,Fish,267.15
695,2025-03-07 19:00:00,Aylesbury,Fish Flakes,5,34.74,Dog,173.70000000000002
696,2025-03-07 10:00:00,Milton Keynes,Dry Dog Food,5,61.18,Dog,305.9
697,2025-03-08 14:00:00,Buckingham,Aquarium Filter,5,22.4,Cat,112.0
698,2025-03-08 13:00:00,Milton Keynes,Wet Cat Food,1,6.87,Bird,6.87
699,2025-03-08 20:00:00,Milton Keynes,Rabbit Hutch,6,50.41,Rodent,302.46
700,2025-03-08 14:00:00,Buckingham,Rabbit Hutch,8,62.46,Rodent,499.68
701,2025-03-08 10:00:00,Milton Keynes,Dog Chew Toy,5,54.54,Rodent,272.7
702,2025-03-08 12:00:00,Buckingham,Dry Dog Food,2,46.79,Fish,93.58
703,2025-03-08 14:00:00,Aylesbury,Hamster Wheel,6,25.15,Dog,150.89999999999998
704,2025-03-09 20:00:00,Milton Keynes,Cat Litter,1,17.03,Bird,17.03
705,2025-03-09 19:00:00,Aylesbury,Bird Seed,5,45.61,Fish,228.05
706,2025-03-09 10:00:00,Buckingham,Hamster Wheel,4,14.71,Fish,58.84
707,2025-03-09 17:00:00,Milton Keynes,Flea Shampoo,1,8.14,Rodent,8.14
708,2025-03-09 15:00:00,Buckingham,Bird Seed,2,78.34,Bird,156.68
709,2025-03-09 14:00:00,Oxford,Rabbit Hutch,1,19.43,Cat,19.43
710,2025-03-10 17:00:00,Buckingham,Cat Litter,8,76.09,Fish,608.72
711,2025-03-10 20:00:00,Milton Keynes,Dog Chew Toy,8,5.61,Cat,44.88
712,2025-03-10 11:00:00,Oxford,Dog Chew Toy,7,15.18,Cat,106.25999999999999
713,2025-03-10 19:00:00,Oxford,Flea Shampoo,4,11.75,Rodent,47.0
714,2025-03-10 20:00:00,Buckingham,Bird Seed,5,29.37,Dog,146.85
715,2025-03-10 20:00:00,Milton Keynes,Wet Cat Food,4,47.23,Cat,188.92
716,2025-03-10 14:00:00,Buckingham,Bird Seed,1,12.38,Rodent,12.38
717,2025-03-10 13:00:00,Buckingham,Rabbit Hutch,3,16.74,Dog,50.22
718,2025-03-10 10:00:00,Oxford,Flea Shampoo,8,16.01,Dog,128.08
719,2025-03-10 13:00:00,Oxford,Bird Seed,5,51.7,Dog,258.5
720,2025-03-10 14:00:00,Milton Keynes,Dry Dog Food,2,46.34,Rodent,92.68
721,2025-03-10 10:00:00,Milton Keynes,Dry Dog Food,6,43.83,Dog,262.98
722,2025-03-10 08:00:00,Buckingham,Rabbit Hutch,1,55.28,Dog,55.28
723,2025-03-11 11:00:00,Oxford,Bird Seed,7,41.13,Bird,287.91
724,2025-03-11 20:00:00,Oxford,Wet Cat Food,2,25.24,Fish,50.48
725,2025-03-11 10:00:00,Milton Keynes,Aquarium Filter,2,58.51,Dog,117.02
726,2025-03-11 18:00:00,Aylesbury,Hamster Wheel,4,19.52,Rodent,78.08
727,2025-03-11 14:00:00,Milton Keynes,Dry Dog Food,1,63.0,Bird,63.0
728,2025-03-11 08:00:00,Buckingham,Flea Shampoo,6,39.44,Dog,236.64
729,2025-03-11 16:00:00,Milton Keynes,Bird Seed,8,70.78,Rodent,566.24
730,2025-03-11 11:00:00,Aylesbury,Flea Shampoo,8,25.47,Bird,203.76
731,2025-03-11 13:00:00,Buckingham,Hamster Wheel,4,11.28,Rodent,45.12
732,2025-03-11 20:00:00,Buckingham,Flea Shampoo,7,12.35,Rodent,86.45
733,2025-03-11 20:00:00,Aylesbury,Rabbit Hutch,1,64.13,Fish,64.13
734,2025-03-11 20:00:00,Aylesbury,Dry Dog Food,5,48.73,Dog,243.64999999999998
735,2025-03-11 15:00:00,Buckingham,Dry Dog Food,1,47.96,Dog,47.96
736,2025-03-11 13:00:00,Oxford,Wet Cat Food,2,61.7,Bird,123.4
737,2025-03-12 16:00:00,Oxford,Flea Shampoo,5,65.17,Rodent,325.85
738,2025-03-12 11:00:00,Oxford,Rabbit Hutch,8,23.72,Bird,189.76
739,2025-03-12 11:00:00,Milton Keynes,Hamster Wheel,2,75.7,Rodent,151.4
740,2025-03-12 12:00:00,Milton Keynes,Rabbit Hutch,7,56.85,Dog,397.95
741,2025-03-12 16:00:00,Milton Keynes,Rabbit Hutch,2,38.68,Cat,77.36
742,2025-03-12 15:00:00,Oxford,Fish Flakes,4,75.28,Dog,301.12
743,2025-03-12 08:00:00,Aylesbury,Cat Litter,6,21.24,Cat,127.44
744,2025-03-12 18:00:00,Buckingham,Wet Cat Food,5,26.88,Dog,134.4
745,2025-03-12 09:00:00,Milton Keynes,Wet Cat Food,4,48.59,Rodent,194.36
746,2025-03-12 13:00:00,Buckingham,Bird Seed,7,20.6,Bird,144.20000000000002
747,2025-03-12 19:00:00,Milton Keynes,Hamster Wheel,1,11.41,Fish,11.41
748,2025-03-12 10:00:00,Aylesbury,Cat Litter,2,44.76,Dog,89.52
749,2025-03-12 14:00:00,Milton Keynes,Dry Dog Food,8,76.52,Bird,612.16
750,2025-03-13 20:00:00,Buckingham,Dog Chew Toy,4,64.74,Cat,258.96
751,2025-03-13 13:00:00,Aylesbury,Bird Seed,2,58.4,Dog,116.8
752,2025-03-13 16:00:00,Aylesbury,Fish Flakes,3,61.12,Dog,183.35999999999999
753,2025-03-13 09:00:00,Milton Keynes,Hamster Wheel,2,53.54,Dog,107.08
754,2025-03-13 20:00:00,Aylesbury,Hamster Wheel,2,79.35,Dog,158.7
755,2025-03-13 14:00:00,Oxford,Bird Seed,5,48.6,Rodent,243.0
756,2025-03-13 11:00:00,Milton Keynes,Flea Shampoo,8,30.56,Dog,244.48
757,2025-03-13 19:00:00,Milton Keynes,Cat Litter,6,11.34,Dog,68.03999999999999
758,2025-03-13 19:00:00,Aylesbury,Aquarium Filter,1,79.49,Rodent,79.49
759,2025-03-13 16:00:00,Aylesbury,Flea Shampoo,2,56.74,Bird,113.48
760,2025-03-13 08:00:00,Oxford,Hamster Wheel,1,48.43,Rodent,48.43
761,2025-03-13 19:00:00,Aylesbury,Flea Shampoo,7,9.41,Bird,65.87
762,2025-03-13 20:00:00,Aylesbury,Flea Shampoo,1,11.15,Dog,11.15
763,2025-03-13 11:00:00,Buckingham,Fish Flakes,6,30.87,Bird,185.22
764,2025-03-13 20:00:00,Buckingham,Hamster Wheel,6,61.4,Dog,368.4
765,2025-03-14 18:00:00,Buckingham,Flea Shampoo,6,20.04,Bird,120.24
766,2025-03-14 19:00:00,Oxford,Aquarium Filter,2,15.49,Cat,30.98
767,2025-03-14 15:00:00,Milton Keynes,Dog Chew Toy,5,53.21,Bird,266.05
768,2025-03-14 08:00:00,Milton Keynes,Wet Cat Food,4,12.3,Dog,49.2
769,2025-03-14 14:00:00,Oxford,Fish Flakes,5,55.64,Rodent,278.2
770,2025-03-14 12:00:00,Milton Keynes,Cat Litter,3,34.14,Fish,102.42
771,2025-03-14 20:00:00,Milton Keynes,Fish Flakes,8,39.04,Fish,312.32
772,2025-03-14 17:00:00,Buckingham,Dog Chew Toy,4,38.29,Rodent,153.16
773,2025-03-14 17:00:00,Buckingham,Aquarium Filter,3,14.77,Cat,44.31
774,2025-03-14 12:00:00,Aylesbury,Rabbit Hutch,7,17.25,Fish,120.75
775,2025-03-14 19:00:00,Oxford,Fish Flakes,6,77.24,Cat,463.43999999999994
776,2025-03-14 08:00:00,Buckingham,Aquarium Filter,1,64.4,Cat,64.4
777,2025-03-15 14:00:00,Oxford,Rabbit Hutch,8,79.69,Bird,637.52
778,2025-03-15 08:00:00,Oxford,Flea Shampoo,3,51.97,Rodent,155.91
779,2025-03-15 11:00:00,Aylesbury,Rabbit Hutch,2,75.55,Rodent,151.1
780,2025-03-15 19:00:00,Oxford,Hamster Wheel,8,37.39,Rodent,299.12
781,2025-03-15 18:00:00,Aylesbury,Aquarium Filter,6,66.74,Bird,400.43999999999994
782,2025-03-15 17:00:00,Aylesbury,Fish Flakes,1,50.09,Fish,50.09
783,2025-03-15 18:00:00,Milton Keynes,Aquarium Filter,2,56.66,Cat,113.32
784,2025-03-15 15:00:00,Aylesbury,Dog Chew Toy,6,37.5,Cat,225.0
785,2025-03-16 15:00:00,Milton Keynes,Rabbit Hutch,7,15.4,Cat,107.8
786,2025-03-16 13:00:00,Milton Keynes,Aquarium Filter,7,39.81,Bird,278.67
787,2025-03-16 10:00:00,Oxford,Bird Seed,4,12.01,Fish,48.04
788,2025-03-16 10:00:00,Buckingham,Bird Seed,4,64.59,Bird,258.36
789,2025-03-16 10:00:00,Oxford,Rabbit Hutch,3,40.14,Fish,120.42
790,2025-03-16 13:00:00,Milton Keynes,Aquarium Filter,6,17.03,Rodent,102.18
791,2025-03-16 08:00:00,Milton Keynes,Cat Litter,4,36.05,Bird,144.2
792,2025-03-16 14:00:00,Buckingham,Rabbit Hutch,8,19.39,Rodent,155.12
793,2025-03-17 15:00:00,Oxford,Dog Chew Toy,7,39.91,Dog,279.37
794,2025-03-17 09:00:00,Oxford,Fish Flakes,5,51.34,Cat,256.70000000000005
795,2025-03-17 20:00:00,Oxford,Cat Litter,2,34.07,Fish,68.14
796,2025-03-17 17:00:00,Milton Keynes,Dog Chew Toy,7,18.39,Cat,128.73000000000002
797,2025-03-17 11:00:00,Oxford,Cat Litter,4,12.83,Bird,51.32
798,2025-03-17 19:00:00,Oxford,Hamster Wheel,1,50.75,Cat,50.75
799,2025-03-17 16:00:00,Oxford,Dry Dog Food,5,75.53,Dog,377.65
800,2025-03-17 17:00:00,Aylesbury,Dry Dog Food,3,23.91,Fish,71.73
801,2025-03-17 12:00:00,Milton Keynes,Aquarium Filter,6,42.23,Rodent,253.38
802,2025-03-18 17:00:00,Milton Keynes,Hamster Wheel,2,53.03,Cat,106.06
803,2025-03-18 11:00:00,Milton Keynes,Dry Dog Food,7,34.19,Fish,239.32999999999998
804,2025-03-18 08:00:00,Oxford,Cat Litter,2,66.99,Cat,133.98
805,2025-03-18 18:00:00,Buckingham,Fish Flakes,6,8.49,Cat,50.94
806,2025-03-18 19:00:00,Buckingham,Cat Litter,8,40.89,Bird,327.12
807,2025-03-18 18:00:00,Aylesbury,Wet Cat Food,2,52.02,Rodent,104.04
808,2025-03-18 13:00:00,Milton Keynes,Flea Shampoo,7,18.25,Fish,127.75
809,2025-03-18 13:00:00,Aylesbury,Cat Litter,3,38.3,Dog,114.89999999999999
810,2025-03-18 19:00:00,Milton Keynes,Aquarium Filter,1,47.08,Bird,47.08
811,2025-03-18 11:00:00,Oxford,Dog Chew Toy,1,26.42,Bird,26.42
812,2025-03-18 10:00:00,Oxford,Dog Chew Toy,6,38.54,Bird,231.24
813,2025-03-18 18:00:00,Aylesbury,Hamster Wheel,6,10.22,Rodent,61.32000000000001
814,2025-03-18 13:00:00,Milton Keynes,Cat Litter,5,71.34,Rodent,356.70000000000005
815,2025-03-18 10:00:00,Aylesbury,Rabbit Hutch,5,70.51,Bird,352.55
816,2025-03-18 20:00:00,Aylesbury,Hamster Wheel,5,59.02,Bird,295.1
817,2025-03-19 16:00:00,Buckingham,Fish Flakes,2,35.31,Bird,70.62
818,2025-03-19 12:00:00,Oxford,Hamster Wheel,1,32.16,Bird,32.16
819,2025-03-19 20:00:00,Oxford,Dog Chew Toy,7,7.71,Cat,53.97
820,2025-03-19 12:00:00,Oxford,Bird Seed,7,58.68,Rodent,410.76
821,2025-03-19 20:00:00,Oxford,Dog Chew Toy,3,72.35,Dog,217.04999999999998
822,2025-03-19 10:00:00,Buckingham,Fish Flakes,3,46.42,Dog,139.26
823,2025-03-19 11:00:00,Oxford,Dog Chew Toy,5,11.83,Rodent,59.15
824,2025-03-19 18:00:00,Oxford,Cat Litter,6,58.04,Fish,348.24
825,2025-03-19 19:00:00,Buckingham,Dog Chew Toy,7,27.63,Dog,193.41
826,2025-03-19 08:00:00,Milton Keynes,Aquarium Filter,8,49.5,Dog,396.0
827,2025-03-19 10:00:00,Milton Keynes,Wet Cat Food,2,13.06,Fish,26.12
828,2025-03-19 10:00:00,Milton Keynes,Dry Dog Food,2,23.39,Bird,46.78
829,2025-03-19 12:00:00,Oxford,Dry Dog Food,7,15.49,Dog,108.43
830,2025-03-20 12:00:00,Buckingham,Bird Seed,3,38.66,Cat,115.97999999999999
831,2025-03-20 16:00:00,Oxford,Dog Chew Toy,3,41.56,Rodent,124.68
832,2025-03-20 13:00:00,Aylesbury,Wet Cat Food,4,43.22,Dog,172.88
833,2025-03-20 14:00:00,Milton Keynes,Cat Litter,3,26.33,Bird,78.99
834,2025-03-20 12:00:00,Aylesbury,Flea Shampoo,3,18.39,Fish,55.17
835,2025-03-20 08:00:00,Milton Keynes,Dry Dog Food,2,36.33,Bird,72.66
836,2025-03-20 19:00:00,Buckingham,Rabbit Hutch,4,52.93,Rodent,211.72
837,2025-03-20 20:00:00,Milton Keynes,Bird Seed,2,50.34,Fish,100.68
838,2025-03-20 10:00:00,Aylesbury,Fish Flakes,3,18.3,Rodent,54.900000000000006
839,2025-03-20 12:00:00,Oxford,Cat Litter,3,38.68,Cat,116.03999999999999
840,2025-03-20 18:00:00,Oxford,Flea Shampoo,7,32.86,Cat,230.01999999999998
841,2025-03-20 18:00:00,Buckingham,Aquarium Filter,3,43.73,Fish,131.19
842,2025-03-21 11:00:00,Aylesbury,Wet Cat Food,8,50.26,Cat,402.08
843,2025-03-21 18:00:00,Milton Keynes,Cat Litter,6,15.31,Dog,91.86
844,2025-03-21 08:00:00,Milton Keynes,Dog Chew Toy,1,35.26,Dog,35.26
845,2025-03-21 13:00:00,Oxford,Cat Litter,5,21.34,Rodent,106.7
846,2025-03-21 13:00:00,Oxford,Cat Litter,1,10.37,Fish,10.37
847,2025-03-21 19:00:00,Milton Keynes,Dog Chew Toy,8,55.72,Rodent,445.76
848,2025-03-21 08:00:00,Milton Keynes,Hamster Wheel,7,46.84,Rodent,327.88
849,2025-03-21 09:00:00,Buckingham,Fish Flakes,2,5.86,Bird,11.72
850,2025-03-21 10:00:00,Aylesbury,Hamster Wheel,4,75.29,Bird,301.16
851,2025-03-21 08:00:00,Milton Keynes,Aquarium Filter,4,49.51,Bird,198.04
852,2025-03-21 15:00:00,Aylesbury,Aquarium Filter,8,27.56,Fish,220.48
853,2025-03-21 14:00:00,Aylesbury,Wet Cat Food,3,73.34,Cat,220.02
854,2025-03-22 11:00:00,Aylesbury,Dog Chew Toy,6,15.85,Dog,95.1
855,2025-03-22 09:00:00,Aylesbury,Hamster Wheel,2,30.21,Fish,60.42
856,2025-03-22 13:00:00,Oxford,Aquarium Filter,5,42.22,Rodent,211.1
857,2025-03-22 14:00:00,Aylesbury,Dry Dog Food,8,74.9,Dog,599.2
858,2025-03-22 15:00:00,Buckingham,Cat Litter,1,60.71,Rodent,60.71
859,2025-03-22 08:00:00,Buckingham,Cat Litter,7,79.25,Dog,554.75
860,2025-03-22 19:00:00,Aylesbury,Wet Cat Food,6,42.48,Dog,254.88
861,2025-03-22 14:00:00,Buckingham,Bird Seed,1,13.1,Bird,13.1
862,2025-03-22 08:00:00,Aylesbury,Aquarium Filter,6,51.28,Bird,307.68
863,2025-03-22 09:00:00,Oxford,Dry Dog Food,8,64.15,Cat,513.2
864,2025-03-22 19:00:00,Milton Keynes,Wet Cat Food,2,48.26,Dog,96.52
865,2025-03-22 16:00:00,Milton Keynes,Flea Shampoo,6,54.79,Bird,328.74
866,2025-03-22 12:00:00,Buckingham,Dog Chew Toy,3,33.99,Fish,101.97
867,2025-03-22 11:00:00,Milton Keynes,Fish Flakes,4,5.11,Cat,20.44
868,2025-03-23 15:00:00,Aylesbury,Fish Flakes,8,20.65,Fish,165.2
869,2025-03-23 13:00:00,Buckingham,Hamster Wheel,7,51.25,Dog,358.75
870,2025-03-23 18:00:00,Aylesbury,Hamster Wheel,1,34.43,Rodent,34.43
871,2025-03-23 15:00:00,Milton Keynes,Cat Litter,2,19.38,Rodent,38.76
872,2025-03-23 09:00:00,Buckingham,Flea Shampoo,4,64.37,Rodent,257.48
873,2025-03-23 13:00:00,Aylesbury,Hamster Wheel,3,58.7,Fish,176.10000000000002
874,2025-03-23 19:00:00,Milton Keynes,Dry Dog Food,1,13.52,Bird,13.52
875,2025-03-24 14:00:00,Buckingham,Hamster Wheel,4,61.93,Dog,247.72
876,2025-03-24 09:00:00,Oxford,Bird Seed,8,35.31,Cat,282.48
877,2025-03-24 12:00:00,Aylesbury,Wet Cat Food,1,50.51,Cat,50.51
878,2025-03-24 16:00:00,Aylesbury,Dry Dog Food,8,24.81,Cat,198.48
879,2025-03-24 11:00:00,Buckingham,Fish Flakes,2,5.95,Bird,11.9
880,2025-03-24 12:00:00,Oxford,Wet Cat Food,5,73.78,Rodent,368.9
881,2025-03-24 09:00:00,Aylesbury,Dry Dog Food,6,18.85,Fish,113.10000000000001
882,2025-03-24 08:00:00,Aylesbury,Rabbit Hutch,1,32.6,Fish,32.6
883,2025-03-24 16:00:00,Milton Keynes,Bird Seed,7,18.28,Cat,127.96000000000001
884,2025-03-25 13:00:00,Oxford,Flea Shampoo,2,46.28,Dog,92.56
885,2025-03-25 11:00:00,Oxford,Bird Seed,5,23.55,Dog,117.75
886,2025-03-25 19:00:00,Aylesbury,Aquarium Filter,2,62.98,Bird,125.96
887,2025-03-25 12:00:00,Buckingham,Cat Litter,4,59.21,Rodent,236.84
888,2025-03-25 19:00:00,Buckingham,Bird Seed,5,63.47,Bird,317.35
889,2025-03-25 09:00:00,Aylesbury,Hamster Wheel,1,76.23,Cat,76.23
890,2025-03-26 10:00:00,Milton Keynes,Bird Seed,2,32.13,Bird,64.26
891,2025-03-26 18:00:00,Aylesbury,Wet Cat Food,7,42.09,Fish,294.63
892,2025-03-26 15:00:00,Milton Keynes,Bird Seed,2,13.58,Cat,27.16
893,2025-03-26 14:00:00,Buckingham,Dry Dog Food,3,60.62,Fish,181.85999999999999
894,2025-03-26 19:00:00,Oxford,Dog Chew Toy,1,42.95,Dog,42.95
895,2025-03-26 12:00:00,Buckingham,Wet Cat Food,1,67.29,Bird,67.29
896,2025-03-26 15:00:00,Milton Keynes,Rabbit Hutch,3,73.76,Cat,221.28000000000003
897,2025-03-26 09:00:00,Oxford,Bird Seed,3,41.67,Cat,125.01
898,2025-03-26 11:00:00,Aylesbury,Flea Shampoo,3,40.2,Rodent,120.60000000000001
899,2025-03-26 19:00:00,Aylesbury,Cat Litter,7,52.94,Rodent,370.58
900,2025-03-26 14:00:00,Milton Keynes,Aquarium Filter,6,45.42,Bird,272.52
901,2025-03-26 10:00:00,Aylesbury,Dog Chew Toy,5,62.59,Rodent,312.95000000000005
902,2025-03-26 13:00:00,Aylesbury,Hamster Wheel,5,17.2,Bird,86.0
903,2025-03-26 18:00:00,Milton Keynes,Fish Flakes,4,20.1,Dog,80.4
904,2025-03-26 16:00:00,Milton Keynes,Bird Seed,3,56.8,Fish,170.39999999999998
905,2025-03-27 20:00:00,Aylesbury,Bird Seed,2,39.7,Rodent,79.4
906,2025-03-27 20:00:00,Aylesbury,Aquarium Filter,8,74.51,Cat,596.08
907,2025-03-27 10:00:00,Milton Keynes,Dry Dog Food,6,27.61,Cat,165.66
908,2025-03-27 17:00:00,Oxford,Aquarium Filter,5,28.75,Rodent,143.75
909,2025-03-27 08:00:00,Buckingham,Aquarium Filter,3,74.37,Dog,223.11
910,2025-03-27 09:00:00,Oxford,Flea Shampoo,3,52.03,Dog,156.09
911,2025-03-27 10:00:00,Aylesbury,Rabbit Hutch,5,6.28,Rodent,31.400000000000002
912,2025-03-27 13:00:00,Milton Keynes,Dog Chew Toy,2,65.43,Dog,130.86
913,2025-03-27 17:00:00,Buckingham,Wet Cat Food,8,10.1,Dog,80.8
914,2025-03-27 13:00:00,Aylesbury,Aquarium Filter,3,61.36,Rodent,184.07999999999998
915,2025-03-27 18:00:00,Oxford,Cat Litter,4,50.57,Dog,202.28
916,2025-03-27 15:00:00,Oxford,Flea Shampoo,5,75.55,Bird,377.75
917,2025-03-27 19:00:00,Buckingham,Dog Chew Toy,4,28.65,Bird,114.6
918,2025-03-27 09:00:00,Aylesbury,Rabbit Hutch,7,17.19,Cat,120.33000000000001
919,2025-03-27 16:00:00,Milton Keynes,Rabbit Hutch,5,59.29,Bird,296.45
920,2025-03-28 15:00:00,Aylesbury,Dog Chew Toy,3,75.69,Dog,227.07
921,2025-03-28 16:00:00,Milton Keynes,Dog Chew Toy,1,53.22,Dog,53.22
922,2025-03-28 09:00:00,Aylesbury,Wet Cat Food,5,16.18,Rodent,80.9
923,2025-03-28 11:00:00,Oxford,Fish Flakes,6,49.5,Fish,297.0
924,2025-03-28 14:00:00,Milton Keynes,Flea Shampoo,8,49.63,Dog,397.04
925,2025-03-28 08:00:00,Buckingham,Dog Chew Toy,7,41.56,Cat,290.92
926,2025-03-28 10:00:00,Milton Keynes,Flea Shampoo,6,41.32,Bird,247.92000000000002
927,2025-03-28 10:00:00,Aylesbury,Flea Shampoo,3,43.15,Fish,129.45
928,2025-03-28 09:00:00,Milton Keynes,Wet Cat Food,1,41.71,Rodent,41.71
929,2025-03-29 19:00:00,Milton Keynes,Rabbit Hutch,2,19.62,Rodent,39.24
