Sale_ID,Date,Store,Product,Units_Sold,Unit_Price,Category,Total_Sale
587,2025-07-09 08:21:59.420839,Buckingham,Fish Flakes,6,39.81,Fish,238.86
588,2025-07-02 08:21:59.420841,Milton Keynes,Flea Shampoo,8,3.48,Dog,27.84
589,2025-06-08 08:21:59.420844,Milton Keynes,Fish Flakes,2,38.8,Fish,77.6
590,2025-06-02 08:21:59.420846,Buckingham,Dry Dog Food,1,44.98,Dog,44.98
591,2025-06-19 08:21:59.420849,Oxford,Dog Chew Toy,4,23.33,Dog,93.32
592,2025-06-30 08:21:59.420851,Buckingham,Dry Dog Food,7,28.16,Dog,197.12
593,2025-06-29 08:21:59.420854,Milton Keynes,Cat Litter,3,25.41,Cat,76.23
594,2025-06-22 08:21:59.420858,Buckingham,Dog Chew Toy,3,21.28,Dog,63.84
595,2025-05-20 08:21:59.420861,Oxford,Dog Chew Toy,5,44.7,Dog,223.5
596,2025-07-04 08:21:59.420863,Buckingham,Dry Dog Food,5,45.0,Dog,225.0
597,2025-07-02 08:21:59.420865,Milton Keynes,Wet Cat Food,3,18.77,Cat,56.31
598,2025-07-13 08:21:59.420868,Oxford,Dry Dog Food,9,31.9,Dog,287.1
599,2025-05-30 08:21:59.420870,Aylesbury,Fish Flakes,4,46.55,Fish,186.2
600,2025-07-13 08:21:59.420873,Milton Keynes,Wet Cat Food,3,48.21,Cat,144.63
601,2025-06-24 08:21:59.420875,Oxford,Fish Flakes,2,26.91,Fish,53.82
602,2025-07-12 08:21:59.420877,Oxford,Cat Litter,9,24.27,Cat,218.43
603,2025-05-25 08:21:59.420880,Aylesbury,Flea Shampoo,4,16.09,Dog,64.36
604,2025-07-05 08:21:59.420882,Buckingham,Rabbit Hutch,3,48.06,Rodent,144.18
605,2025-06-15 08:21:59.420885,Buckingham,Wet Cat Food,7,9.7,Cat,67.9
606,2025-06-01 08:21:59.420887,Milton Keynes,Cat Litter,8,30.24,Cat,241.92
607,2025-06-08 08:21:59.420890,Aylesbury,Aquarium Filter,2,16.27,Fish,32.54
608,2025-05-22 08:21:59.420892,Buckingham,Cat Litter,7,16.1,Cat,112.7
609,2025-06-12 08:21:59.420895,Aylesbury,Dry Dog Food,5,22.02,Dog,110.1
610,2025-07-03 08:21:59.420897,Buckingham,Dry Dog Food,5,49.93,Dog,249.65
611,2025-06-30 08:21:59.420900,Oxford,Rabbit Hutch,3,5.57,Rodent,16.71
612,2025-06-21 08:21:59.420902,Buckingham,Cat Litter,5,30.18,Cat,150.9
613,2025-07-05 08:21:59.420904,Aylesbury,Bird Seed,2,6.87,Bird,13.74
614,2025-06-22 08:21:59.420907,Oxford,Flea Shampoo,4,10.25,Dog,41.0
615,2025-06-07 08:21:59.420909,Oxford,Dry Dog Food,6,23.65,Dog,141.9
616,2025-07-11 08:21:59.420912,Oxford,Rabbit Hutch,1,26.98,Rodent,26.98
617,2025-05-25 08:21:59.420914,Aylesbury,Flea Shampoo,4,15.15,Dog,60.6
618,2025-06-03 08:21:59.420917,Milton Keynes,Cat Litter,6,17.86,Cat,107.16
619,2025-06-08 08:21:59.420919,Milton Keynes,Cat Litter,9,7.08,Cat,63.72
620,2025-06-19 08:21:59.420922,Milton Keynes,Dog Chew Toy,2,17.24,Dog,34.48
621,2025-06-24 08:21:59.420924,Aylesbury,Rabbit Hutch,7,48.42,Rodent,338.94
622,2025-05-25 08:21:59.420927,Oxford,Dry Dog Food,6,47.39,Dog,284.34
623,2025-05-28 08:21:59.420929,Milton Keynes,Bird Seed,2,18.73,Bird,37.46
624,2025-05-28 08:21:59.420932,Aylesbury,Cat Litter,8,29.82,Cat,238.56
625,2025-07-17 08:21:59.420934,Milton Keynes,Bird Seed,7,45.74,Bird,320.18
626,2025-06-30 08:21:59.420936,Buckingham,Cat Litter,5,3.28,Cat,16.4
627,2025-06-27 08:21:59.420939,Milton Keynes,Dry Dog Food,5,41.09,Dog,205.45
628,2025-06-13 08:21:59.420941,Milton Keynes,Flea Shampoo,7,47.56,Dog,332.92
629,2025-07-15 08:21:59.420943,Oxford,Hamster Wheel,9,7.28,Rodent,65.52
630,2025-07-10 08:21:59.420946,Aylesbury,Flea Shampoo,9,10.58,Dog,95.22
631,2025-06-28 08:21:59.420949,Oxford,Cat Litter,9,48.15,Cat,433.35
632,2025-07-04 08:21:59.420951,Oxford,Fish Flakes,6,28.25,Fish,169.5
633,2025-06-15 08:21:59.420953,Oxford,Hamster Wheel,6,3.66,Rodent,21.96
634,2025-06-26 08:21:59.420956,Oxford,Hamster Wheel,3,15.1,Rodent,45.3
635,2025-06-02 08:21:59.420958,Oxford,Bird Seed,1,24.14,Bird,24.14
636,2025-06-04 08:21:59.420960,Milton Keynes,Rabbit Hutch,7,35.56,Rodent,248.92
637,2025-06-05 08:21:59.420963,Oxford,Bird Seed,4,37.45,Bird,149.8
638,2025-07-08 08:21:59.420965,Oxford,Bird Seed,1,49.77,Bird,49.77
639,2025-06-07 08:21:59.420968,Aylesbury,Fish Flakes,8,16.5,Fish,132.0
640,2025-06-03 08:21:59.420970,Buckingham,Flea Shampoo,6,28.29,Dog,169.74
641,2025-05-23 08:21:59.420973,Milton Keynes,Flea Shampoo,6,28.06,Dog,168.36
642,2025-05-25 08:21:59.420975,Milton Keynes,Aquarium Filter,2,22.06,Fish,44.12
643,2025-06-16 08:21:59.420977,Milton Keynes,Cat Litter,1,10.94,Cat,10.94
644,2025-07-14 08:21:59.420981,Oxford,Fish Flakes,2,48.93,Fish,97.86
645,2025-06-18 08:21:59.420986,Oxford,Aquarium Filter,4,43.1,Fish,172.4
646,2025-06-29 08:21:59.420990,Oxford,Dry Dog Food,2,26.41,Dog,52.82
647,2025-06-23 08:21:59.420995,Aylesbury,Cat Litter,1,31.34,Cat,31.34
648,2025-06-24 08:21:59.420999,Buckingham,Cat Litter,7,13.67,Cat,95.69
649,2025-07-03 08:21:59.421003,Oxford,Dog Chew Toy,8,28.55,Dog,228.4
650,2025-06-27 08:21:59.421008,Buckingham,Dog Chew Toy,6,35.65,Dog,213.9
651,2025-06-11 08:21:59.421012,Aylesbury,Wet Cat Food,4,27.2,Cat,108.8
652,2025-07-02 08:21:59.421026,Milton Keynes,Wet Cat Food,6,49.53,Cat,297.18
653,2025-06-13 08:21:59.421031,Oxford,Bird Seed,3,31.72,Bird,95.16
654,2025-05-30 08:21:59.421036,Buckingham,Dry Dog Food,8,20.43,Dog,163.44
655,2025-07-04 08:21:59.421040,Buckingham,Hamster Wheel,2,39.28,Rodent,78.56
656,2025-05-23 08:21:59.421045,Oxford,Hamster Wheel,5,11.0,Rodent,55.0
657,2025-07-15 08:21:59.421050,Milton Keynes,Dog Chew Toy,1,21.06,Dog,21.06
658,2025-05-20 08:21:59.421053,Milton Keynes,Dog Chew Toy,6,19.3,Dog,115.8
659,2025-07-07 08:21:59.421055,Milton Keynes,Dog Chew Toy,2,23.28,Dog,46.56
660,2025-06-22 08:21:59.421057,Aylesbury,Fish Flakes,4,39.73,Fish,158.92
661,2025-05-28 08:21:59.421060,Buckingham,Rabbit Hutch,6,25.75,Rodent,154.5
662,2025-06-27 08:21:59.421062,Buckingham,Wet Cat Food,8,40.31,Cat,322.48
663,2025-06-16 08:21:59.421064,Buckingham,Fish Flakes,8,30.08,Fish,240.64
664,2025-06-25 08:21:59.421067,Aylesbury,Flea Shampoo,6,19.07,Dog,114.42
665,2025-07-15 08:21:59.421070,Buckingham,Hamster Wheel,4,41.06,Rodent,164.24
666,2025-05-23 08:21:59.421072,Aylesbury,Cat Litter,8,14.19,Cat,113.52
667,2025-06-30 08:21:59.421075,Milton Keynes,Wet Cat Food,8,13.54,Cat,108.32
668,2025-07-09 08:21:59.421077,Oxford,Aquarium Filter,1,26.7,Fish,26.7
669,2025-07-17 08:21:59.421080,Buckingham,Flea Shampoo,4,15.25,Dog,61.0
670,2025-06-15 08:21:59.421082,Buckingham,Wet Cat Food,4,3.42,Cat,13.68
671,2025-06-14 08:21:59.421084,Milton Keynes,Fish Flakes,7,33.46,Fish,234.22
672,2025-06-12 08:21:59.421087,Oxford,Dry Dog Food,7,27.01,Dog,189.07
673,2025-06-23 08:21:59.421089,Aylesbury,Cat Litter,8,23.93,Cat,191.44
674,2025-07-03 08:21:59.421092,Oxford,Wet Cat Food,5,48.44,Cat,242.2
675,2025-06-05 08:21:59.421094,Milton Keynes,Rabbit Hutch,7,29.84,Rodent,208.88
676,2025-05-25 08:21:59.421097,Milton Keynes,Dog Chew Toy,8,43.57,Dog,348.56
677,2025-07-02 08:21:59.421099,Oxford,Dog Chew Toy,9,9.54,Dog,85.86
678,2025-06-22 08:21:59.421103,Aylesbury,Cat Litter,3,29.74,Cat,89.22
679,2025-07-04 08:21:59.421107,Aylesbury,Fish Flakes,3,43.79,Fish,131.37
680,2025-06-19 08:21:59.421111,Buckingham,Dog Chew Toy,4,30.4,Dog,121.6
681,2025-07-17 08:21:59.421115,Aylesbury,Wet Cat Food,5,36.74,Cat,183.7
682,2025-07-08 08:21:59.421119,Oxford,Aquarium Filter,1,20.48,Fish,20.48
683,2025-06-18 08:21:59.421124,Milton Keynes,Hamster Wheel,7,7.34,Rodent,51.38
684,2025-06-26 08:21:59.421128,Buckingham,Hamster Wheel,9,24.51,Rodent,220.59
685,2025-07-07 08:21:59.421133,Buckingham,Flea Shampoo,8,21.53,Dog,172.24
686,2025-06-16 08:21:59.421138,Milton Keynes,Bird Seed,5,43.74,Bird,218.7
687,2025-06-19 08:21:59.421140,Aylesbury,Dry Dog Food,4,14.46,Dog,57.84
688,2025-06-17 08:21:59.421143,Milton Keynes,Cat Litter,7,48.43,Cat,339.01
689,2025-06-03 08:21:59.421145,Aylesbury,Flea Shampoo,5,48.02,Dog,240.1
690,2025-06-14 08:21:59.421148,Milton Keynes,Bird Seed,7,14.63,Bird,102.41
691,2025-05-30 08:21:59.421150,Oxford,Fish Flakes,1,19.35,Fish,19.35
692,2025-06-03 08:21:59.421153,Aylesbury,Rabbit Hutch,1,45.08,Rodent,45.08
693,2025-06-08 08:21:59.421155,Oxford,Rabbit Hutch,3,48.42,Rodent,145.26
694,2025-07-04 08:21:59.421157,Buckingham,Dry Dog Food,2,23.83,Dog,47.66
695,2025-05-30 08:21:59.421160,Milton Keynes,Dog Chew Toy,2,18.08,Dog,36.16
696,2025-05-22 08:21:59.421162,Buckingham,Wet Cat Food,7,27.72,Cat,194.04
697,2025-06-01 08:21:59.421165,Buckingham,Flea Shampoo,2,35.32,Dog,70.64
698,2025-06-25 08:21:59.421167,Buckingham,Flea Shampoo,4,15.84,Dog,63.36
699,2025-06-27 08:21:59.421170,Buckingham,Cat Litter,2,37.6,Cat,75.2
700,2025-06-06 08:21:59.421172,Milton Keynes,Cat Litter,6,5.42,Cat,32.52
701,2025-07-07 08:21:59.421174,Buckingham,Rabbit Hutch,8,5.31,Rodent,42.48
702,2025-06-19 08:21:59.421177,Milton Keynes,Rabbit Hutch,4,21.15,Rodent,84.6
703,2025-05-26 08:21:59.421179,Milton Keynes,Aquarium Filter,5,19.6,Fish,98.0
704,2025-06-01 08:21:59.421181,Oxford,Aquarium Filter,4,17.82,Fish,71.28
705,2025-07-16 08:21:59.421184,Aylesbury,Dog Chew Toy,3,26.07,Dog,78.21
706,2025-06-22 08:21:59.421186,Aylesbury,Aquarium Filter,5,18.06,Fish,90.3
707,2025-06-12 08:21:59.421189,Milton Keynes,Wet Cat Food,9,12.03,Cat,108.27
708,2025-06-16 08:21:59.421191,Oxford,Wet Cat Food,8,17.54,Cat,140.32
709,2025-07-18 08:21:59.421193,Milton Keynes,Flea Shampoo,8,48.81,Dog,390.48
710,2025-06-23 08:21:59.421196,Milton Keynes,Hamster Wheel,8,22.31,Rodent,178.48
711,2025-07-15 08:21:59.421198,Milton Keynes,Wet Cat Food,8,23.89,Cat,191.12
712,2025-06-18 08:21:59.421200,Oxford,Bird Seed,7,30.09,Bird,210.63
713,2025-05-26 08:21:59.421203,Aylesbury,Rabbit Hutch,8,49.21,Rodent,393.68
714,2025-06-15 08:21:59.421205,Oxford,Cat Litter,8,14.35,Cat,114.8
715,2025-06-01 08:21:59.421208,Buckingham,Aquarium Filter,8,35.01,Fish,280.08
716,2025-07-05 08:21:59.421210,Oxford,Flea Shampoo,7,36.64,Dog,256.48
717,2025-06-03 08:21:59.421213,Oxford,Dry Dog Food,1,31.53,Dog,31.53
718,2025-07-03 08:21:59.421215,Oxford,Cat Litter,4,7.15,Cat,28.6
719,2025-06-07 08:21:59.421217,Oxford,Bird Seed,4,34.8,Bird,139.2
720,2025-06-08 08:21:59.421220,Aylesbury,Aquarium Filter,5,6.0,Fish,30.0
721,2025-06-17 08:21:59.421222,Buckingham,Bird Seed,6,31.01,Bird,186.06
722,2025-06-18 08:21:59.421224,Aylesbury,Rabbit Hutch,4,37.75,Rodent,151.0
723,2025-05-23 08:21:59.421227,Aylesbury,Rabbit Hutch,2,12.91,Rodent,25.82
724,2025-05-22 08:21:59.421229,Oxford,Dog Chew Toy,6,42.55,Dog,255.3
725,2025-06-20 08:21:59.421232,Milton Keynes,Flea Shampoo,8,4.42,Dog,35.36
726,2025-05-29 08:21:59.421234,Milton Keynes,Cat Litter,8,42.65,Cat,341.2
727,2025-07-18 08:21:59.421237,Aylesbury,Fish Flakes,7,24.63,Fish,172.41
728,2025-05-28 08:21:59.421239,Aylesbury,Fish Flakes,6,13.22,Fish,79.32
729,2025-06-09 08:21:59.421241,Oxford,Cat Litter,2,9.28,Cat,18.56
730,2025-06-24 08:21:59.421244,Aylesbury,Dry Dog Food,7,47.8,Dog,334.6
731,2025-07-12 08:21:59.421246,Oxford,Flea Shampoo,5,6.41,Dog,32.05
732,2025-05-22 08:21:59.421248,Milton Keynes,Bird Seed,6,12.35,Bird,74.1
733,2025-07-07 08:21:59.421251,Milton Keynes,Dry Dog Food,8,19.34,Dog,154.72
734,2025-06-03 08:21:59.421253,Buckingham,Hamster Wheel,8,32.14,Rodent,257.12
735,2025-06-16 08:21:59.421256,Milton Keynes,Cat Litter,3,28.6,Cat,85.8
736,2025-06-29 08:21:59.421258,Aylesbury,Bird Seed,7,8.9,Bird,62.3
737,2025-05-22 08:21:59.421261,Milton Keynes,Fish Flakes,1,16.61,Fish,16.61
738,2025-05-27 08:21:59.421263,Oxford,Wet Cat Food,1,14.21,Cat,14.21
739,2025-05-23 08:21:59.421265,Milton Keynes,Dog Chew Toy,7,13.03,Dog,91.21
740,2025-07-16 08:21:59.421268,Buckingham,Fish Flakes,9,22.31,Fish,200.79
741,2025-06-23 08:21:59.421270,Milton Keynes,Flea Shampoo,7,36.08,Dog,252.56
742,2025-07-16 08:21:59.421273,Oxford,Rabbit Hutch,5,13.21,Rodent,66.05
743,2025-07-06 08:21:59.421275,Oxford,Wet Cat Food,8,20.22,Cat,161.76
744,2025-07-05 08:21:59.421278,Aylesbury,Dog Chew Toy,2,21.36,Dog,42.72
745,2025-06-18 08:21:59.421280,Milton Keynes,Dog Chew Toy,9,48.88,Dog,439.92
746,2025-06-04 08:21:59.421282,Oxford,Hamster Wheel,6,47.86,Rodent,287.16
747,2025-07-17 08:21:59.421285,Buckingham,Hamster Wheel,9,40.6,Rodent,365.4
748,2025-06-05 08:21:59.421287,Aylesbury,Aquarium Filter,2,14.35,Fish,28.7
749,2025-07-13 08:21:59.421289,Buckingham,Fish Flakes,3,6.19,Fish,18.57
750,2025-06-04 08:21:59.421292,Milton Keynes,Fish Flakes,8,17.88,Fish,143.04
751,2025-07-06 08:21:59.421294,Milton Keynes,Fish Flakes,1,15.53,Fish,15.53
752,2025-07-04 08:21:59.421297,Milton Keynes,Aquarium Filter,7,26.77,Fish,187.39
753,2025-06-13 08:21:59.421299,Aylesbury,Dry Dog Food,7,39.54,Dog,276.78
754,2025-07-04 08:21:59.421302,Oxford,Dog Chew Toy,1,43.33,Dog,43.33
755,2025-07-09 08:21:59.421304,Aylesbury,Wet Cat Food,9,42.7,Cat,384.3
756,2025-07-12 08:21:59.421307,Buckingham,Flea Shampoo,8,19.89,Dog,159.12
757,2025-07-04 08:21:59.421309,Aylesbury,Dog Chew Toy,4,35.29,Dog,141.16
758,2025-06-12 08:21:59.421311,Buckingham,Hamster Wheel,5,17.69,Rodent,88.45
759,2025-07-14 08:21:59.421314,Aylesbury,Bird Seed,2,5.85,Bird,11.7
760,2025-06-30 08:21:59.421316,Oxford,Rabbit Hutch,9,35.96,Rodent,323.64
761,2025-07-05 08:21:59.421319,Buckingham,Aquarium Filter,6,3.45,Fish,20.7
762,2025-07-12 08:21:59.421324,Milton Keynes,Cat Litter,3,22.22,Cat,66.66
763,2025-06-13 08:21:59.421326,Milton Keynes,Bird Seed,7,18.47,Bird,129.29
764,2025-06-03 08:21:59.421329,Aylesbury,Flea Shampoo,9,35.58,Dog,320.22
765,2025-06-22 08:21:59.421331,Milton Keynes,Fish Flakes,3,39.0,Fish,117.0
766,2025-07-10 08:21:59.421334,Buckingham,Hamster Wheel,2,17.28,Rodent,34.56
767,2025-06-27 08:21:59.421336,Milton Keynes,Hamster Wheel,7,41.14,Rodent,287.98
768,2025-05-29 08:21:59.421339,Oxford,Hamster Wheel,7,16.8,Rodent,117.6
769,2025-06-19 08:21:59.421341,Oxford,Fish Flakes,4,23.97,Fish,95.88
770,2025-07-03 08:21:59.421344,Aylesbury,Cat Litter,9,37.16,Cat,334.44
771,2025-07-13 08:21:59.421346,Buckingham,Aquarium Filter,8,35.56,Fish,284.48
772,2025-05-31 08:21:59.421348,Oxford,Bird Seed,1,49.4,Bird,49.4
773,2025-05-23 08:21:59.421351,Oxford,Fish Flakes,1,13.57,Fish,13.57
774,2025-06-16 08:21:59.421353,Buckingham,Flea Shampoo,5,34.12,Dog,170.6
775,2025-06-09 08:21:59.421356,Milton Keynes,Aquarium Filter,6,31.65,Fish,189.9
776,2025-06-11 08:21:59.421358,Milton Keynes,Flea Shampoo,3,46.0,Dog,138.0
777,2025-07-03 08:21:59.421360,Aylesbury,Aquarium Filter,9,10.34,Fish,93.06
778,2025-05-31 08:21:59.421363,Milton Keynes,Cat Litter,6,38.32,Cat,229.92
779,2025-06-18 08:21:59.421365,Buckingham,Rabbit Hutch,4,29.7,Rodent,118.8
780,2025-05-23 08:21:59.421368,Oxford,Flea Shampoo,7,15.9,Dog,111.3
781,2025-07-08 08:21:59.421370,Milton Keynes,Fish Flakes,8,25.29,Fish,202.32
782,2025-07-16 08:21:59.421373,Aylesbury,Aquarium Filter,9,18.68,Fish,168.12
783,2025-05-27 08:21:59.421375,Milton Keynes,Hamster Wheel,6,30.22,Rodent,181.32
784,2025-06-08 08:21:59.421377,Buckingham,Dog Chew Toy,6,44.77,Dog,268.62
785,2025-06-27 08:21:59.421380,Aylesbury,Hamster Wheel,8,29.75,Rodent,238.0
786,2025-06-04 08:21:59.421382,Milton Keynes,Dry Dog Food,5,32.68,Dog,163.4
787,2025-07-14 08:21:59.421385,Aylesbury,Rabbit Hutch,3,27.37,Rodent,82.11
788,2025-06-24 08:21:59.421387,Buckingham,Rabbit Hutch,3,5.39,Rodent,16.17
789,2025-05-26 08:21:59.421390,Oxford,Hamster Wheel,6,13.93,Rodent,83.58
790,2025-05-28 08:21:59.421395,Buckingham,Bird Seed,2,26.11,Bird,52.22
791,2025-06-26 08:21:59.421399,Buckingham,Cat Litter,6,17.57,Cat,105.42
792,2025-06-09 08:21:59.421404,Buckingham,Flea Shampoo,6,11.53,Dog,69.18
793,2025-07-15 08:21:59.421408,Buckingham,Fish Flakes,8,26.68,Fish,213.44
794,2025-06-05 08:21:59.421417,Oxford,Rabbit Hutch,7,18.16,Rodent,127.12
795,2025-06-01 08:21:59.421419,Oxford,Hamster Wheel,8,15.12,Rodent,120.96
796,2025-07-17 08:21:59.421422,Aylesbury,Hamster Wheel,9,24.8,Rodent,223.2
797,2025-06-10 08:21:59.421424,Milton Keynes,Cat Litter,6,9.25,Cat,55.5
798,2025-05-28 08:21:59.421426,Oxford,Cat Litter,3,46.59,Cat,139.77
799,2025-05-21 08:21:59.421429,Oxford,Wet Cat Food,3,43.77,Cat,131.31
800,2025-05-25 08:21:59.421431,Milton Keynes,Wet Cat Food,1,36.25,Cat,36.25
801,2025-07-06 08:21:59.421434,Oxford,Bird Seed,5,7.98,Bird,39.9
802,2025-06-08 08:21:59.421436,Buckingham,Bird Seed,4,39.46,Bird,157.84
803,2025-07-04 08:21:59.421438,Buckingham,Dry Dog Food,9,40.96,Dog,368.64
804,2025-06-27 08:21:59.421441,Milton Keynes,Bird Seed,9,39.07,Bird,351.63
805,2025-07-07 08:21:59.421443,Aylesbury,Aquarium Filter,5,8.35,Fish,41.75
806,2025-06-30 08:21:59.421445,Aylesbury,Cat Litter,4,33.25,Cat,133.0
807,2025-05-31 08:21:59.421448,Milton Keynes,Fish Flakes,7,42.2,Fish,295.4
808,2025-06-01 08:21:59.421450,Milton Keynes,Aquarium Filter,6,30.13,Fish,180.78
809,2025-07-04 08:21:59.421453,Buckingham,Flea Shampoo,4,33.37,Dog,133.48
810,2025-06-27 08:21:59.421455,Aylesbury,Hamster Wheel,2,24.53,Rodent,49.06
811,2025-05-28 08:21:59.421457,Oxford,Bird Seed,1,27.84,Bird,27.84
812,2025-05-28 08:21:59.421459,Buckingham,Hamster Wheel,4,4.61,Rodent,18.44
813,2025-07-13 08:21:59.421462,Milton Keynes,Rabbit Hutch,4,33.02,Rodent,132.08
814,2025-06-09 08:21:59.421465,Aylesbury,Dry Dog Food,1,6.82,Dog,6.82
815,2025-07-09 08:21:59.421467,Oxford,Rabbit Hutch,6,23.44,Rodent,140.64
816,2025-07-12 08:21:59.421469,Oxford,Dry Dog Food,4,16.74,Dog,66.96
817,2025-06-05 08:21:59.421472,Buckingham,Wet Cat Food,1,28.63,Cat,28.63
818,2025-06-11 08:21:59.421474,Aylesbury,Hamster Wheel,1,9.26,Rodent,9.26
819,2025-05-29 08:21:59.421477,Aylesbury,Dry Dog Food,1,35.5,Dog,35.5
820,2025-06-24 08:21:59.421479,Milton Keynes,Dog Chew Toy,8,40.36,Dog,322.88
821,2025-07-14 08:21:59.421481,Aylesbury,Aquarium Filter,8,10.67,Fish,85.36
822,2025-07-04 08:21:59.421484,Aylesbury,Dry Dog Food,2,7.89,Dog,15.78
823,2025-07-18 08:21:59.421486,Buckingham,Dry Dog Food,7,9.83,Dog,68.81
824,2025-05-21 08:21:59.421489,Aylesbury,Aquarium Filter,8,44.21,Fish,353.68
825,2025-07-17 08:21:59.421491,Oxford,Hamster Wheel,8,27.81,Rodent,222.48
826,2025-07-12 08:21:59.421493,Buckingham,Hamster Wheel,7,24.95,Rodent,174.65
827,2025-06-08 08:21:59.421495,Buckingham,Aquarium Filter,5,8.01,Fish,40.05
828,2025-06-15 08:21:59.421498,Milton Keynes,Rabbit Hutch,1,33.52,Rodent,33.52
829,2025-05-24 08:21:59.421500,Aylesbury,Dog Chew Toy,9,43.79,Dog,394.11
830,2025-07-08 08:21:59.421503,Milton Keynes,Fish Flakes,7,41.91,Fish,293.37
831,2025-06-28 08:21:59.421505,Oxford,Flea Shampoo,2,32.41,Dog,64.82
832,2025-06-30 08:21:59.421508,Buckingham,Dog Chew Toy,6,6.53,Dog,39.18
833,2025-06-27 08:21:59.421510,Buckingham,Hamster Wheel,2,8.27,Rodent,16.54
834,2025-06-16 08:21:59.421512,Buckingham,Fish Flakes,1,5.31,Fish,5.31
835,2025-07-10 08:21:59.421515,Oxford,Wet Cat Food,7,15.09,Cat,105.63
836,2025-06-28 08:21:59.421517,Oxford,Bird Seed,2,9.37,Bird,18.74
837,2025-07-04 08:21:59.421520,Milton Keynes,Dry Dog Food,2,15.21,Dog,30.42
838,2025-07-01 08:21:59.421522,Milton Keynes,Aquarium Filter,5,21.09,Fish,105.45
839,2025-05-27 08:21:59.421524,Milton Keynes,Aquarium Filter,5,47.31,Fish,236.55
840,2025-06-21 08:21:59.421527,Aylesbury,Dry Dog Food,7,31.68,Dog,221.76
841,2025-06-18 08:21:59.421529,Buckingham,Bird Seed,1,42.23,Bird,42.23
842,2025-07-14 08:21:59.421531,Buckingham,Flea Shampoo,8,36.38,Dog,291.04
843,2025-06-21 08:21:59.421534,Milton Keynes,Bird Seed,3,8.28,Bird,24.84
844,2025-07-01 08:21:59.421536,Buckingham,Fish Flakes,4,37.58,Fish,150.32
845,2025-06-02 08:21:59.421539,Milton Keynes,Bird Seed,9,15.92,Bird,143.28
846,2025-05-30 08:21:59.421541,Aylesbury,Fish Flakes,4,33.03,Fish,132.12
847,2025-06-04 08:21:59.421543,Aylesbury,Bird Seed,5,19.02,Bird,95.1
848,2025-07-10 08:21:59.421546,Oxford,Flea Shampoo,7,49.88,Dog,349.16
849,2025-07-02 08:21:59.421548,Aylesbury,Flea Shampoo,4,15.38,Dog,61.52
850,2025-06-14 08:21:59.421550,Milton Keynes,Hamster Wheel,1,16.11,Rodent,16.11
851,2025-06-18 08:21:59.421553,Aylesbury,Dry Dog Food,9,46.73,Dog,420.57
852,2025-06-16 08:21:59.421555,Oxford,Flea Shampoo,4,4.15,Dog,16.6
853,2025-05-25 08:21:59.421557,Buckingham,Fish Flakes,9,35.73,Fish,321.57
854,2025-07-05 08:21:59.421560,Milton Keynes,Flea Shampoo,6,37.08,Dog,222.48
855,2025-06-24 08:21:59.421564,Buckingham,Hamster Wheel,1,42.3,Rodent,42.3
856,2025-06-04 08:21:59.421570,Oxford,Aquarium Filter,3,48.79,Fish,146.37
857,2025-07-14 08:21:59.421574,Oxford,Fish Flakes,2,48.84,Fish,97.68
858,2025-06-23 08:21:59.421579,Oxford,Hamster Wheel,9,6.06,Rodent,54.54
859,2025-05-25 08:21:59.421583,Buckingham,Rabbit Hutch,1,41.62,Rodent,41.62
860,2025-07-06 08:21:59.421588,Buckingham,Rabbit Hutch,9,33.37,Rodent,300.33
861,2025-07-07 08:21:59.421590,Buckingham,Wet Cat Food,9,33.42,Cat,300.78
862,2025-07-09 08:21:59.421598,Buckingham,Bird Seed,8,9.02,Bird,72.16
863,2025-07-05 08:21:59.421601,Oxford,Dry Dog Food,8,33.55,Dog,268.4
864,2025-07-11 08:21:59.421604,Oxford,Cat Litter,1,49.17,Cat,49.17
865,2025-07-01 08:21:59.421606,Milton Keynes,Dog Chew Toy,8,45.85,Dog,366.8
866,2025-05-29 08:21:59.421608,Milton Keynes,Hamster Wheel,3,23.63,Rodent,70.89
867,2025-05-31 08:21:59.421611,Buckingham,Aquarium Filter,7,4.87,Fish,34.09
868,2025-05-29 08:21:59.421613,Aylesbury,Dog Chew Toy,1,20.02,Dog,20.02
869,2025-05-29 08:21:59.421616,Aylesbury,Aquarium Filter,1,41.83,Fish,41.83
870,2025-06-04 08:21:59.421618,Oxford,Dog Chew Toy,5,35.96,Dog,179.8
871,2025-06-09 08:21:59.421620,Oxford,Hamster Wheel,5,24.58,Rodent,122.9
872,2025-05-31 08:21:59.421623,Oxford,Cat Litter,8,5.58,Cat,44.64
873,2025-07-01 08:21:59.421625,Milton Keynes,Dog Chew Toy,7,23.05,Dog,161.35
874,2025-05-22 08:21:59.421628,Milton Keynes,Hamster Wheel,8,25.03,Rodent,200.24
875,2025-06-20 08:21:59.421630,Oxford,Flea Shampoo,6,46.63,Dog,279.78
876,2025-07-10 08:21:59.421633,Oxford,Cat Litter,6,33.12,Cat,198.72
877,2025-07-14 08:21:59.421635,Oxford,Fish Flakes,2,17.64,Fish,35.28
878,2025-07-12 08:21:59.421637,Aylesbury,Aquarium Filter,6,27.68,Fish,166.08
879,2025-06-11 08:21:59.421640,Milton Keynes,Rabbit Hutch,5,6.09,Rodent,30.45
880,2025-07-04 08:21:59.421642,Aylesbury,Bird Seed,3,48.7,Bird,146.1
